pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEDL104631,6,0,1998,DAYANAND CHANDILA,Delhi,VISHNU GARDEN,JMM,IND,17375,M,2,2,0,FALSE,FALSE,32.5,7612,14.24,,,2
AEDL104654,5,0,1993,MUKESH SHARMA,Delhi,HASTSAL,INC,,25193,M,1,2,2,FALSE,FALSE,36.97,7470,10.96,,2,2
AEDL104654,6,0,1998,MUKESH SHARMA,Delhi,HASTSAL,INC,INC,48146,M,1,2,2,FALSE,TRUE,52.79,23288,25.54,,2,2
AEDL104689,5,0,1993,VINOD KUMAR SHARMA,Delhi,NASIRPUR,BJP,,23070,M,1,2,1,FALSE,FALSE,38.76,2058,3.46,,1,2
AEDL104689,6,0,1998,VINOD KUMAR SHARMA,Delhi,NASIRPUR,BJP,BJP,36344,M,2,2,1,FALSE,TRUE,46.45,34484,44.07,,1,2
AEDL104734,5,0,1993,DHARAM DEV SOLANKI,Delhi,PALAM,BJP,,20671,M,1,2,1,FALSE,FALSE,41.23,4058,8.09,,1,2
AEDL104734,6,0,1998,DHARAM DEV SOLANKI,Delhi,PALAM,BJP,BJP,27152,M,2,2,1,FALSE,TRUE,40.37,24956,37.1,,1,2
AEDL104758,5,0,1993,BRAHM SINGH TANWAR,Delhi,MEHRAULI,BJP,,24396,M,1,2,2,FALSE,FALSE,46.27,7021,13.32,,2,2
AEDL104758,6,0,1998,BHRAM SINGH TANWAR,Delhi,MEHRAULI,BJP,BJP,24996,M,1,2,2,FALSE,TRUE,37.44,2607,3.9,,2,2
AEDL104802,5,0,1993,RAMESH BIDHURI,Delhi,TUGHLAKABAD,BJP,,10434,M,3,2,0,FALSE,FALSE,21.68,2144,4.46,,,2
AEDL104802,6,0,1998,RAMESH BIDHURI,Delhi,TUGLAKABAD,BJP,BJP,30672,M,2,2,0,FALSE,FALSE,38.45,27330,34.26,,,2
AEDL104803,5,0,1993,MANOJ CHOUDHARY,Delhi,TUGHLAKABAD,JD,,8290,M,4,2,0,FALSE,FALSE,17.23,6478,13.46,,,2
AEDL104803,6,0,1998,MANOJ CHOUDHARY,Delhi,SAKET,JD,JD,9426,M,3,2,0,FALSE,FALSE,15.4,6353,10.38,,,2
AEDL104818,5,0,1993,RAM SINGH NETAJI,Delhi,BADARPUR,INC,,15036,M,2,2,1,FALSE,FALSE,28.31,4339,8.17,,1,2
