pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEHR249,1,0,1967,S. SINGH,Haryana,JHAJJAR,INC,,10902,M,3,1,0,FALSE,FALSE,22.97,1535,3.23,,,1
AEHR254,1,0,1967,H. LAL,Haryana,BHADURGARH,INC,,24737,M,1,1,1,FALSE,FALSE,56.88,13011,29.92,,1,1
AEHR255,1,0,1967,H. SINGH,Haryana,BHADURGARH,IND,,11726,M,2,1,0,FALSE,FALSE,26.96,6916,15.9,,,1
AEHR256,1,0,1967,J. NARAIN,Haryana,BHADURGARH,BJS,,4810,M,3,1,0,FALSE,FALSE,11.06,3631,8.35,,,1
AEHR260,1,0,1967,K. D. KAPIL,Haryana,FARIDABAD,INC,,13037,M,1,1,1,FALSE,FALSE,31.93,5831,14.28,,1,1
AEHR262,1,0,1967,K. KUMAR,Haryana,FARIDABAD,IND,,7206,M,2,1,0,FALSE,FALSE,17.65,615,1.51,,,1
AEHR265,1,0,1967,T. SINGH,Haryana,FARIDABAD,RPI,,3284,M,5,1,0,FALSE,FALSE,8.04,428,1.05,,,1
AEHR266,1,0,1967,D. D. VERMA,Haryana,FARIDABAD,BJS,,2856,M,6,1,0,FALSE,FALSE,7,1206,2.95,,,1
AEHR27,1,0,1967,R. PRASAD,Haryana,MULLANA,RPI,,16694,M,1,1,1,FALSE,FALSE,52.53,4373,13.76,,1,1
AEHR270,1,0,1967,T. RAM,Haryana,BALLABHGARH,INC,,15308,M,1,1,1,FALSE,FALSE,36.95,2402,5.8,,1,1
AEHR271,1,0,1967,S. SINGH,Haryana,BALLABHGARH,IND,,12906,M,2,1,0,FALSE,FALSE,31.15,5563,13.43,,,1
AEHR272,1,0,1967,R. SINGH,Haryana,BALLABHGARH,BJS,,7343,M,3,1,0,FALSE,FALSE,17.72,1470,3.55,,,1
AEHR274,1,0,1967,DHAN SINGH,Haryana,PALWAL,IND,,11374,M,1,1,1,FALSE,FALSE,26.78,362,0.85,,1,1
AEHR275,1,0,1967,M. CHAND,Haryana,PALWAL,BJS,,11012,M,2,1,0,FALSE,FALSE,25.93,169,0.4,,,1
AEHR276,1,0,1967,R. MEHTA,Haryana,PALWAL,INC,,10843,M,3,1,0,FALSE,FALSE,25.53,5018,11.82,,,1
AEHR279,1,0,1967,G. LAL,Haryana,HASSANPUR,IND,,10458,M,1,1,1,FALSE,FALSE,28.31,360,0.97,,1,1
AEHR28,1,0,1967,S. RAM,Haryana,MULLANA,INC,,12321,M,2,1,0,FALSE,FALSE,38.77,10600,33.36,,,1
AEHR280,1,0,1967,M. SINGH,Haryana,HASSANPUR,INC,,10098,M,2,1,0,FALSE,FALSE,27.34,3524,9.54,,,1
AEHR281,1,0,1967,M. SINGH,Haryana,HASSANPUR,BJS,,6574,M,3,1,0,FALSE,FALSE,17.8,1861,5.04,,,1
AEHR283,1,0,1967,GHASI,Haryana,HASSANPUR,RPI,,2331,M,5,1,0,FALSE,FALSE,6.31,1003,2.72,,,1
AEHR287,1,0,1967,D. MOHAMMAD,Haryana,FEROZPUR JHIRKA,SWA,,19040,M,1,1,1,FALSE,FALSE,52.6,1880,5.19,,1,1
AEHR288,1,0,1967,T. HUISAIN,Haryana,FEROZPUR JHIRKA,INC,,17160,M,2,1,0,FALSE,FALSE,47.4,0,0,,,1
AEHR289,1,0,1967,R. KHAN,Haryana,NUH,IND,,15212,M,1,1,1,FALSE,FALSE,41.5,1041,2.84,,1,1
AEHR29,1,0,1967,D. PAUL,Haryana,MULLANA,SWA,,1721,M,3,1,0,FALSE,FALSE,5.42,680,2.14,,,1
AEHR290,1,0,1967,K. AHMED,Haryana,NUH,INC,,14171,M,2,1,0,FALSE,FALSE,38.66,6897,18.81,,,1
AEHR291,1,0,1967,K. SINGH,Haryana,NUH,BJS,,7274,M,3,1,0,FALSE,FALSE,19.84,0,0,,,1
AEHR292,1,0,1967,D. SINGH,Haryana,HATHIN,INC,,17921,M,1,1,1,FALSE,FALSE,50.18,8731,24.45,,1,1
AEHR293,1,0,1967,R. SINGH,Haryana,HATHIN,IND,,9190,M,2,1,0,FALSE,FALSE,25.73,1189,3.33,,,1
AEHR295,1,0,1967,O. SINGH,Haryana,HATHIN,SWA,,599,M,4,1,0,FALSE,FALSE,1.68,0,0,,,1
AEHR296,1,0,1967,M. SINGH,Haryana,SOHNA,IND,,15733,M,1,1,1,FALSE,FALSE,40.28,2682,6.87,,1,1
AEHR297,1,0,1967,B. DAYAL,Haryana,SOHNA,INC,,13051,M,2,1,0,FALSE,FALSE,33.42,7492,19.18,,,1
AEHR299,1,0,1967,B. D. HANS,Haryana,SOHNA,BJS,,2683,M,4,1,0,FALSE,FALSE,6.87,931,2.38,,,1
AEHR302,1,0,1967,P. S. THAPRAN,Haryana,GURGAON,BJS,,20792,M,1,1,1,FALSE,FALSE,52.82,4225,10.73,,1,1
AEHR303,1,0,1967,K. L. PASWAL,Haryana,GURGAON,INC,,16567,M,2,1,0,FALSE,FALSE,42.09,15566,39.55,,,1
AEHR304,1,0,1967,R. SARUP,Haryana,GURGAON,RPI,,1001,M,3,1,0,FALSE,FALSE,2.54,453,1.15,,,1
