pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
GEBR42356,0,1,2001,Babu Lal Marandi,Jharkhand,RAMGARH,BJP,,55884,M,1,4,2,FALSE,FALSE,43.4,19918,15.47,,2,3
GEBR42356,3,0,2014,BABULAL MARANDI,Jharkhand,DHANWAR,JVM,BJP,39922,M,2,4,2,TRUE,FALSE,22.59,8263,4.68,56,2,3
GEBR42356,3,0,2014,BABU LAL MARANDI,Jharkhand,GIRIDIH,JVM,JVM,26665,M,3,4,2,FALSE,FALSE,17.8,23667,15.8,56,2,3
GEBR42356,4,0,2019,BABULAL MARANDI,Jharkhand,DHANWAR,JVM,JVM,52352,M,1,4,2,FALSE,FALSE,27.58,17550,9.24,61,2,3
GEBR73770,1,0,2005,LAXMAN GILUA,Jharkhand,CHAKRADHARPUR,BJP,,21835,M,2,3,1,FALSE,FALSE,26.15,17679,21.17,43,1,3
GEBR73770,2,0,2009,LAXMAN GILUWA,Jharkhand,CHAKRADHARPUR,BJP,BJP,26984,M,1,3,1,FALSE,FALSE,28.14,290,0.3,47,1,3
GEBR73770,4,0,2019,LAXMAN GILUWA,Jharkhand,CHAKRADHARPUR,BJP,BJP,31598,M,2,3,1,FALSE,FALSE,26.51,14111,11.84,54,1,3
GEJH4400,4,0,2019,DAYAMANI BARLA,Jharkhand,KHUNTI,JVM,,20726,F,3,1,0,FALSE,FALSE,15.66,13762,10.39,49,,1
GEJH75079,2,0,2009,RAMESHWAR ORAON,Jharkhand,MANIKA,INC,,16876,M,2,2,1,FALSE,FALSE,19.9,1662,1.96,63,1,2
GEJH75079,4,0,2019,RAMESHWAR ORAON,Jharkhand,LOHARDAGA,INC,INC,74380,M,1,2,1,FALSE,FALSE,42.67,30150,17.3,72,1,2
